ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,High-Salary
108231,f,1987-01-07 00:00:00,61,ssc,2004,53,intermideate,1029,2,MCA,computer application,69,1029,1,Telangana,2010,355,315,435,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.2628,-1.3713,0.0914,0.1798,0.5024,1
654100,m,1987-12-19 00:00:00,80.13,state board,2004,80.2,cbse,12378,2,B.Tech/B.E.,electronics & telecommunications,64.91,12378,0,Maharashtra,2013,570,640,665,0.960603252,-1,466,-1,-1,-1,-1,-1,-1.7389,0.0459,-1.0659,1.5404,-0.2859,0
240654,m,1989-05-02 00:00:00,75,cbse,2006,70,cbse,48,1,B.Tech/B.E.,information technology,68.6,48,1,Delhi,2011,554,625,575,0.6000571823,435,-1,-1,-1,-1,-1,-1,0.0464,-0.1232,-0.0537,0.8848,0.5024,1
602793,m,1992-06-08 00:00:00,93.16,state board,2009,97.9,state board,2867,2,B.Tech/B.E.,mechanical engineering,87.94,2867,1,Telangana,2013,555,585,750,0.9939173121,295,-1,-1,606,-1,-1,-1,1.5644,0.2124,-0.2974,-2.5163,-0.8608,1
1160179,f,1993-06-09 00:00:00,85,state board,2010,86,state board,11954,2,B.Tech/B.E.,electronics and communication engineering,70,11954,1,Telangana,2014,605,595,525,0.6493897148,355,356,-1,-1,-1,-1,-1,0.8463,0.5454,0.3174,-1.8824,0.4805,1
793173,m,1991-02-20 00:00:00,80.8,state board,2008,57.33,state board,5111,2,MCA,computer application,84.77,5111,0,Maharashtra,2014,640,510,340,0.8646854134,525,-1,-1,-1,-1,-1,-1,1.4208,-0.6201,0.01,-0.995,-0.0943,0
278972,m,1988-08-25 00:00:00,73.4,cbse,2006,67,cbse,4971,2,B.Tech/B.E.,electronics and instrumentation engineering,63.2,4971,0,Uttar Pradesh,2011,515,475,625,0.8246664007,-1,400,-1,-1,-1,260,-1,1.2828,-0.5913,-0.9245,-0.9953,-1.0774,1
514279,f,1990-08-27 00:00:00,80,state board,2008,71.17,state board,231,2,B.Tech/B.E.,information technology,61,231,0,Maharashtra,2013,465,440,310,0.4138382558,385,-1,-1,-1,-1,-1,-1,0.51,1.2808,-0.9245,-0.9659,-0.2875,0
1208205,m,1991-02-28 00:00:00,62.5,state board,2008,60,state board,8297,2,B.Tech/B.E.,electronics and communication engineering,72,8297,1,West Bengal,2014,465,540,465,0.1121394382,335,228,-1,-1,-1,-1,-1,-0.4463,-0.7866,-0.4511,-0.995,-1.0524,0
1149223,f,1992-01-27 00:00:00,78,state board,2009,82.8,state board,11024,2,B.Tech/B.E.,electronics and communication engineering,79,11024,1,Telangana,2013,395,495,440,-1,395,-1,-1,-1,-1,-1,-1,0.2718,0.7119,0.7785,0.653,1.4386,0
816427,m,1992-07-21 00:00:00,86.2,cbse,2010,73.4,cbse,457,2,B.Tech/B.E.,electronics and communication engineering,64.5,457,0,Rajasthan,2014,605,500,590,0.2073921697,-1,260,-1,-1,-1,-1,-1,-0.7335,1.2114,1.0859,-1.3753,-0.2859,0
512588,m,1988-04-18 00:00:00,61,west bengal board of secondary education,2008,65,west bengal council of higher secondary education,6575,2,B.Tech/B.E.,computer engineering,68,6575,1,Karnataka,2013,535,525,455,0.744758354,535,-1,438,-1,-1,-1,-1,-0.6491,0.1888,-0.4891,0.1798,-0.9194,1
246558,m,1989-11-12 00:00:00,89,0,2007,83,0,6570,2,B.Tech/B.E.,computer engineering,81,6570,0,Orissa,2011,345,505,595,0.9743961125,615,-1,-1,-1,-1,-1,-1,1.2828,0.0328,0.2366,-1.7004,-0.4455,1
748099,m,1991-01-25 00:00:00,80.6,cbse,2009,84,cbse,6904,2,B.Tech/B.E.,electronics and electrical engineering,71,6904,1,Tamil Nadu,2013,585,610,525,0.6845650677,335,-1,-1,-1,452,-1,-1,-0.3027,-1.6191,-0.6048,0.0192,-1.6273,0
1253312,m,1991-07-25 00:00:00,86.34,state board,2009,83.7,state board,5932,2,B.Tech/B.E.,computer science & engineering,72.19,5932,0,Andhra Pradesh,2013,525,435,620,0.4867470084,445,-1,376,-1,-1,-1,-1,0.99,1.0449,1.8543,0.0192,0.0973,0
213053,m,1990-04-16 00:00:00,86.9,0,2007,91.7,0,9184,2,B.Tech/B.E.,computer engineering,67,9184,1,Telangana,2011,485,505,595,0.3775514194,375,-1,-1,-1,-1,-1,-1,0.9737,0.1888,-1.0697,-1.4653,-0.2875,1
357389,f,1991-12-03 00:00:00,91.8,cbse,2009,85,cbse,527,2,B.Tech/B.E.,electronics and communication engineering,74.7,527,0,Haryana,2013,554,465,525,0.3760595867,-1,300,-1,-1,-1,-1,-1,-1.4992,-0.7473,-1.5051,0.2973,0.4234,1
1029602,m,1992-11-08 00:00:00,88.1,state board,2009,88.1,state board,8218,2,B.Tech/B.E.,electronics and electrical engineering,62.57,8218,0,Telangana,2013,560,510,520,0.4239513964,385,-1,-1,-1,388,-1,-1,1.1336,1.3779,0.01,-2.2627,-0.0943,1
660813,m,1990-12-26 00:00:00,84.4,cbse,2008,75.6,cbse,7557,2,B.Tech/B.E.,electronics and communication engineering,79,7557,1,Delhi,2013,535,610,735,0.960603252,-1,466,-1,-1,-1,-1,-1,1.2772,0.3789,-0.1437,0.2727,-0.0943,1
217003,m,1989-06-21 00:00:00,79,cbse,2006,69.6,cbse,4948,2,B.Tech/B.E.,computer engineering,72,4948,1,Rajasthan,2011,475,515,545,0.6000571823,435,-1,-1,-1,-1,-1,-1,-0.5719,-0.5913,-1.5051,-1.4653,-1.5513,1
1258784,m,1993-01-20 00:00:00,97,state board,2010,95.08,state board,566,2,B.Tech/B.E.,electronics and communication engineering,89,566,0,Tamil Nadu,2014,440,395,545,0.4935963873,355,324,-1,-1,-1,-1,-1,1.4208,0.7119,-0.7585,-1.6289,-0.8608,0
1154140,f,1992-05-16 00:00:00,72,state board,2009,72,state board,11877,2,B.Tech/B.E.,electronics and communication engineering,68,11877,0,Andhra Pradesh,2013,405,445,235,-1,255,-1,-1,-1,-1,-1,-1,-0.4463,-0.9531,-0.2974,0.3995,-0.6692,0
313413,f,1991-12-13 00:00:00,89.1,ssc,2008,96.2,board of intermediate,8819,2,B.Tech/B.E.,electronics and communication engineering,85.57,8819,1,Telangana,2012,665,625,674,0.960603252,445,466,-1,-1,-1,500,-1,0.7419,0.8128,-0.4891,0.2679,-0.4455,1
663786,f,1992-08-23 00:00:00,76,icse,2009,74,icse,4450,2,B.Tech/B.E.,information technology,79,4450,0,Uttar Pradesh,2013,590,450,400,0.3565364877,525,-1,346,-1,-1,-1,-1,1.5644,1.2114,1.8543,0.9066,0.6721,1
1206204,m,1992-04-08 00:00:00,77.6,cbse,2010,77.4,cbse,6874,2,B.Tech/B.E.,computer science & engineering,72,6874,0,Uttarakhand,2014,630,520,355,0.8422483223,645,-1,469,-1,-1,-1,-1,-1.1644,-1.1196,-0.9122,-0.1076,-0.6692,1
1031152,m,1992-04-30 00:00:00,78.6,state board,2010,79,state board,8808,2,B.Tech/B.E.,electronics and communication engineering,74,8808,0,Tamil Nadu,2014,675,565,405,0.8687365855,335,-1,376,-1,-1,420,-1,0.8463,1.0449,0.7785,-2.643,0.2889,1
299973,f,1989-05-02 00:00:00,62.93,"nagpur board,nagpur",2006,66,"nagpur board,nagpur",3665,2,B.Tech/B.E.,information technology,59.9,3665,0,Maharashtra,2011,455,555,615,0.6707431514,455,266,-1,-1,-1,-1,-1,-0.881,0.0328,0.9623,-0.1727,-0.4455,1
331674,m,1991-03-01 00:00:00,81.9,matric,2008,89.3,state board,10640,2,B.Tech/B.E.,electronics and electrical engineering,87.5,10640,1,Tamil Nadu,2012,445,525,375,0.538386893,355,333,-1,-1,-1,-1,-1,0.6646,0.2668,-0.7068,0.53233,0.0284,0
503183,m,1991-08-10 00:00:00,86.33,state board,2009,86.33,state board,5111,2,B.Tech/B.E.,information technology,66.93,5111,0,Maharashtra,2013,370,400,485,0.3775514194,375,-1,-1,-1,-1,-1,-1,0.2009,0.8128,0.672,1.7074,0.5419,1
906284,m,1993-07-26 00:00:00,76,cbse,2010,64,cbse,10971,2,B.Tech/B.E.,computer science & engineering,67,10971,0,Uttar Pradesh,2014,555,450,470,0.4867470084,465,-1,376,-1,-1,-1,-1,-1.1644,1.2114,0.4711,-0.1076,-0.6692,1
845819,m,1992-02-21 00:00:00,67,icse,2010,62,isc,2774,2,B.Tech/B.E.,information technology,71,2774,0,Madhya Pradesh,2014,520,305,355,0.04099931036,365,-1,223,-1,-1,-1,-1,-1.308,-0.2871,-0.2974,0.3995,-1.8189,1
245136,f,1989-07-03 00:00:00,70,0,2007,61,0,4368,2,B.Tech/B.E.,information technology,70,4368,0,Orissa,2011,315,355,375,0.3423148999,365,-1,-1,-1,-1,-1,-1,-0.1082,-1.0593,-0.1988,1.2374,-0.6035,0
1087183,m,1992-07-30 00:00:00,76.96,state board,2010,70,state board,9170,2,B.Tech/B.E.,electronics and communication engineering,70,9170,1,Karnataka,2014,350,240,210,0.1121394382,315,228,-1,-1,-1,-1,-1,0.99,-0.9531,1.0859,0.5262,-0.0943,0
1207352,m,1992-01-04 00:00:00,90.83,state board,2009,92.5,state board,5071,2,B.Tech/B.E.,electronics and electrical engineering,82,5071,0,Andhra Pradesh,2013,640,665,630,0.8755039073,345,-1,-1,-1,516,-1,-1,-1.4517,-2.4516,-1.0659,-0.2344,-0.2859,1
119221,m,1988-10-20 00:00:00,85.46,maharashtra board,2006,82.5,maharashtra board,1281,2,B.Tech/B.E.,computer engineering,62,1281,1,Maharashtra,2010,495,505,625,0.9837499665,635,-1,-1,-1,-1,-1,-1,0.3555,-0.9033,-0.1988,-0.5253,0.3444,1
324440,m,1989-04-29 00:00:00,61,pune,2009,72,diploma(msbte),7164,2,B.Tech/B.E.,computer engineering,55.5,7164,0,Maharashtra,2012,415,345,395,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.51,0.0328,-1.0697,-0.6134,-0.4455,0
1123174,m,1991-08-01 00:00:00,76,state board,2009,71,state board,8287,2,B.Tech/B.E.,computer science & engineering,68,8287,1,West Bengal,2017,510,370,430,0.3565364877,305,-1,346,-1,-1,-1,-1,0.1282,-0.1206,0.6248,0.2727,-0.6692,0
662343,m,1991-07-24 00:00:00,92,state board,2009,87.6,state board,6881,2,B.Tech/B.E.,electrical engineering,81.1,6881,0,West Bengal,2013,545,535,650,0.758379883,-1,-1,-1,-1,473,-1,-1,0.2718,-0.2871,-0.2974,-1.3753,-0.2859,1
389449,f,1990-11-08 00:00:00,86.8,cbse,2008,84.6,cbse,7557,2,B.Tech/B.E.,computer engineering,83.9,7557,1,Delhi,2012,435,575,454,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.3555,0.8128,-0.4891,-0.6428,-0.7615,1
1261826,m,1992-03-14 00:00:00,87,state board,2009,85,state board,15446,2,B.Tech/B.E.,computer science & engineering,66.5,15446,0,Andhra Pradesh,2013,650,480,525,0.9113952784,455,-1,500,-1,-1,-1,-1,0.99,1.0449,0.3174,0.0192,0.0973,0
1077946,m,1991-08-12 00:00:00,87,state board,2009,75,state board,220,2,B.Tech/B.E.,information technology,67.63,220,0,Madhya Pradesh,2013,455,435,475,0.7008261618,464,-1,-1,-1,-1,-1,-1,-0.0154,1.5444,1.3933,-0.7415,1.247,0
959670,m,1992-05-04 00:00:00,78.8,cbse,2009,67,cbse,382,2,B.Tech/B.E.,information technology,71,382,0,Uttar Pradesh,2014,465,440,520,0.1447898895,495,-1,284,-1,-1,-1,-1,-1.0208,-0.4536,-0.4511,-0.3612,1.247,0
1279886,f,1991-12-08 00:00:00,81,cbse,2010,78,cbse,4450,2,B.Tech/B.E.,electronics and communication engineering,65,4450,0,Uttar Pradesh,2014,630,520,545,0.4935963873,495,324,-1,-1,-1,-1,-1,1.2772,0.8784,1.547,-0.8682,-0.2859,0
576122,m,1991-07-03 00:00:00,71,up board,2007,72.6,up board,144,2,B.Tech/B.E.,computer engineering,73.6,144,0,Uttar Pradesh,2013,360,425,445,0.3423148999,365,-1,-1,-1,-1,-1,-1,0.8463,-0.6201,0.6248,-0.2344,1.0554,0
1026489,m,1993-05-27 00:00:00,78.08,cbse,2010,80.8,state board,9282,2,B.Tech/B.E.,mechanical engineering,62.67,9282,0,Andhra Pradesh,2014,650,540,380,0.4590158405,225,-1,-1,376,-1,-1,-1,1.1336,0.3789,0.01,-0.4879,0.4805,0
963688,m,1993-10-09 00:00:00,70,state board,2010,74,state board,7269,2,B.Tech/B.E.,electronics and communication engineering,65,7269,1,Telangana,2014,430,365,255,0.1121394382,-1,228,-1,-1,-1,313,-1,0.2718,-0.2871,0.1637,0.3995,0.4805,0
743559,m,1991-12-13 00:00:00,75,cbse,2008,77,cbse,708,2,B.Tech/B.E.,electronics and communication engineering,70.45,708,0,Karnataka,2013,455,595,545,0.1121394382,425,228,-1,-1,-1,-1,-1,1.2772,1.2114,1.3933,-0.1076,0.8637,0
639693,f,1990-01-07 00:00:00,66.7,state board,2007,60,state board,350,2,B.Tech/B.E.,computer science & engineering,66,350,0,Uttar Pradesh,2013,405,425,545,0.7040904121,465,-1,-1,-1,-1,-1,-1,0.4155,0.3789,1.0859,-0.1076,-1.4356,1
533540,m,1990-11-15 00:00:00,77,cbse,2008,71,cbse,1982,2,B.Tech/B.E.,computer engineering,72.34,1982,0,Uttar Pradesh,2012,465,555,650,0.7656735812,485,-1,-1,-1,-1,-1,-1,1.3215,1.5928,1.3977,-1.1422,0.1864,1
719970,m,1989-02-24 00:00:00,76.5,state board,2006,69,state board,413,1,MCA,computer application,64.2,413,0,Telangana,2013,635,585,665,0.3565364877,505,-1,346,-1,-1,-1,-1,1.5644,0.0459,1.2396,-1.2486,0.4805,1
1061157,f,1992-07-10 00:00:00,78.8,cbse,2010,70,cbse,9837,2,B.Tech/B.E.,computer science & engineering,77.6,9837,1,Telangana,2014,545,505,485,0.08005528134,405,-1,253,-1,-1,-1,-1,-0.3027,0.5454,1.2396,-0.1076,1.247,1
1063437,m,1991-04-03 00:00:00,78,cbse,2008,69,cbse,14720,2,B.Tech/B.E.,computer science & engineering,68,14720,0,Uttar Pradesh,2013,675,545,525,0.2378028398,395,-1,315,-1,-1,-1,-1,-0.3027,-0.6201,-2.2954,-0.1076,-0.2859,0
1043020,m,1991-06-21 00:00:00,87,state board,2009,85,state board,4680,2,B.Tech/B.E.,electronics and communication engineering,81,4680,1,Tamil Nadu,2013,455,485,605,-1,-1,-1,-1,-1,-1,-1,-1,0.6696,-0.1334,0.3292,-1.5899,-0.8608,1
909954,m,1992-03-29 00:00:00,77.5,state board,2010,83,state board,11476,2,B.Tech/B.E.,mechanical engineering,64.5,11476,1,Karnataka,2014,430,555,455,0.5291156604,-1,-1,-1,-1,-1,-1,-1,-0.0154,-0.1206,-0.7585,1.0333,-1.6273,0
1271694,m,1991-06-22 00:00:00,76,cbse,2009,55.6,cbse,75,2,B.Tech/B.E.,computer science & engineering,60.64,75,0,Uttar Pradesh,2014,665,570,560,0.8422483223,-1,-1,469,-1,-1,-1,-1,0.7027,0.7119,0.9322,-1.5021,-0.0943,0
344387,m,1988-08-22 00:00:00,80.8,cbse,2006,62.2,cbse,48,1,B.Tech/B.E.,computer science & engineering,73.12,48,1,Delhi,2012,445,485,545,0.7935806145,495,-1,-1,-1,-1,-1,-1,1.2056,1.9048,-0.7794,-1.49467,-0.4455,1
230512,m,1988-10-05 00:00:00,70.1,wbbse,2006,68.6,cbse,64,2,B.Tech/B.E.,information technology,66.52,64,0,Uttar Pradesh,2011,695,505,605,0.9303706072,565,-1,-1,-1,-1,-1,-1,0.2009,-0.4353,-0.1988,0.2973,0.8183,1
964045,f,1992-11-24 00:00:00,87.5,state board,2010,93.6,state board,1428,2,B.Tech/B.E.,information technology,70.22,1428,1,Telangana,2014,380,460,555,0.4867470084,365,-1,376,-1,-1,-1,-1,0.4155,0.5454,0.9322,-0.8682,-0.0943,1
332141,m,1989-12-27 00:00:00,62,cbse,2006,58,cbse,10932,2,B.Tech/B.E.,electronics and communication engineering,59,10932,0,Uttar Pradesh,2012,475,375,325,0.2294817549,-1,266,-1,-1,-1,260,-1,-0.2628,0.5008,0.2729,0.41483,0.3444,0
239925,f,1989-08-23 00:00:00,95.86,0,2007,87,0,1866,2,B.Tech/B.E.,information technology,78.27,1866,1,Karnataka,2011,635,495,525,0.9743961125,615,-1,-1,-1,-1,-1,-1,0.6646,0.3448,-1.0697,-2.0529,-0.1295,1
1266586,m,1992-01-24 00:00:00,82.3,state board,2009,84.2,state board,2899,2,B.Tech/B.E.,electronics and electrical engineering,75.6,2899,0,Telangana,2013,475,425,380,0.6845650677,335,-1,-1,-1,452,-1,-1,0.8463,-0.6201,-0.1437,-1.3753,-1.244,0
723781,m,1991-12-13 00:00:00,80.8,state board,2009,89,state board,7000,2,B.Tech/B.E.,electronics and communication engineering,82,7000,1,Karnataka,2013,475,390,435,0.3800918332,465,-1,-1,-1,-1,313,-1,-0.3027,-0.1206,0.01,0.0192,-2.0105,1
944290,f,1991-07-23 00:00:00,83,state board,2009,76,state board,3816,2,B.Tech/B.E.,electronics and electrical engineering,75,3816,1,Tamil Nadu,2013,625,340,250,0.1150227257,365,-1,346,-1,292,-1,-1,0.8463,0.5454,-1.0659,-1.2486,-0.0943,0
264004,m,1988-09-26 00:00:00,73.4,central board of secondary education,2006,78.8,central board of secondary education,2513,2,B.Tech/B.E.,computer engineering,64.23,2513,0,Rajasthan,2011,325,495,545,0.8194165298,505,-1,-1,-1,-1,-1,-1,-1.3447,0.6568,0.5269,0.1798,0.3444,0
391977,m,1990-07-25 00:00:00,76.2,cbse,2008,72.8,cbse,3944,2,B.Tech/B.E.,electronics and electrical engineering,73.03,3944,1,Tamil Nadu,2012,585,555,545,0.3760595867,495,300,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.6343,-1.2303,0.5419,0
328621,m,1990-07-30 00:00:00,89.12,0,2008,74.33,0,1866,2,B.Tech/B.E.,computer engineering,77.89,1866,1,Karnataka,2012,505,585,645,0.9900087567,655,-1,-1,-1,-1,-1,-1,0.9737,1.5538,-1.0334,-1.58287,-0.2875,1
133458,m,1986-06-05 00:00:00,64,gyan bharati school,2004,70,dav public school,6953,2,B.Tech/B.E.,electrical engineering,66.7,6953,0,West Bengal,2010,465,195,555,0.960603252,235,466,-1,-1,-1,-1,-1,-2.272,-2.7754,-1.6502,0.4148,-2.3412,0
320764,f,1991-05-25 00:00:00,89,state,2008,97.6,state,5015,2,B.Tech/B.E.,computer engineering,80,5015,0,Andhra Pradesh,2012,505,495,525,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.1623,0.8128,0.2366,-0.0846,-0.7615,1
810018,m,1992-09-21 00:00:00,63,icse,2010,62,cbse,350,2,B.Tech/B.E.,information technology,62.44,350,0,Uttar Pradesh,2014,380,510,515,0.6359787565,445,-1,-1,-1,-1,-1,-1,-1.4517,-1.2861,-0.1437,1.1601,-1.4356,0
353442,m,1990-09-14 00:00:00,91,karnataka state board,2008,84.33,"pre university board, karnataka",855,2,M.Tech./M.E.,computer networking,70.13,855,1,Karnataka,2015,605,505,545,-1,435,500,-1,-1,-1,-1,-1,-0.6491,0.3448,0.0914,-0.349,-1.5513,1
36232,m,1987-07-22 00:00:00,91.2,cbse,2005,81.2,cbse,64,2,B.Tech/B.E.,computer engineering,72.5,64,0,Uttar Pradesh,2010,595,565,495,0.8841225116,535,-1,-1,-1,-1,-1,-1,0.0464,0.6568,0.5269,-0.6428,-0.9194,1
543099,f,1991-07-03 00:00:00,87,cbse,2009,80.5,cbse,12666,2,B.Tech/B.E.,electronics and communication engineering,70,12666,0,Uttar Pradesh,2013,485,475,235,0.3760595867,-1,300,-1,-1,-1,-1,-1,-0.1082,1.4368,0.672,0.4148,1.0158,1
327206,m,1988-04-07 00:00:00,61.6,maharashtra state board,2006,57.83,maharashtra state board,6196,2,B.Tech/B.E.,computer engineering,49.07,6196,0,Maharashtra,2013,655,425,555,0.6359787565,445,-1,-1,-1,-1,-1,-1,-1.2287,-0.2793,-0.4891,-0.08457,-0.1295,1
1161589,m,1993-07-27 00:00:00,78.67,state board,2009,73.6,cbse,66,2,B.Tech/B.E.,mechanical engineering,61.42,66,0,Uttar Pradesh,2014,685,435,560,0.5982806915,-1,-1,-1,407,-1,-1,-1,-0.5899,-0.2871,-0.8703,0.9066,-0.2511,1
336785,m,1991-01-15 00:00:00,92.09,matriculation,2008,93.41,state board,3076,2,B.Tech/B.E.,electronics and communication engineering,80,3076,0,Tamil Nadu,2012,575,585,475,0.6944793277,435,366,-1,-1,-1,-1,-1,0.3555,0.5008,0.2366,-0.17277,-0.2875,1
543255,m,1992-04-17 00:00:00,73,up board,2009,72,up board,172,2,B.Tech/B.E.,electronics and communication engineering,70.4,172,0,Uttar Pradesh,2013,520,330,310,0.3760595867,-1,300,-1,-1,-1,260,-1,-0.7264,1.6708,-0.1626,1.8249,-0.1295,0
389140,f,1991-07-14 00:00:00,81.46,maharashtra board,2008,79.33,maharashtra board,8016,2,B.Tech/B.E.,information technology,68.24,8016,0,Maharashtra,2012,455,425,554,0.7357957092,475,-1,-1,-1,-1,-1,-1,0.9737,-0.5913,-1.3599,0.8848,-0.0506,1
863845,f,1991-04-30 00:00:00,87.8,cbse,2009,74.5,cbse,14351,2,B.Tech/B.E.,information technology,78.2,14351,0,Punjab,2013,615,500,530,0.9787992926,415,-1,561,-1,-1,-1,-1,-0.5899,1.2114,0.4711,0.3995,0.2889,0
580061,m,1991-04-02 00:00:00,73.5,"rbse,ajmer",2008,77.23,ssm srsecschool,2028,2,B.Tech/B.E.,information technology,74.04,2028,1,Rajasthan,2012,300,500,720,0.6359787565,445,-1,-1,-1,-1,-1,-1,1.2772,0.4395,-0.2974,-2.2627,-1.0524,0
642309,m,1991-03-18 00:00:00,94.8,cbse,2008,81.2,cbse,436,1,B.Tech/B.E.,other,90.32,436,0,Uttarakhand,2013,675,525,795,-1,385,-1,-1,420,-1,-1,-1,-0.3027,-0.7866,-0.4511,0.0192,-0.0943,1
1007923,m,1993-04-16 00:00:00,81.86,icse,2010,74.4,icse,1320,2,B.Tech/B.E.,computer engineering,80.7,1320,0,Gujarat,2014,560,560,605,0.8422483223,595,-1,469,-1,-1,-1,-1,1.5644,1.5444,0.9322,-2.5163,1.4386,0
374989,f,1991-04-24 00:00:00,83.5,board of secondaray education,2008,92.5,board of intermediate education,9774,2,B.Tech/B.E.,electronics and communication engineering,74.7,9774,1,Telangana,2012,445,565,615,0.9107701642,-1,433,-1,-1,-1,420,-1,1.4374,1.7488,-1.5051,-1.7591,0.5024,0
1271625,m,1989-12-21 00:00:00,79.6,cbse,2007,72.8,cbse,5079,2,B.Tech/B.E.,computer engineering,68.7,5079,1,Rajasthan,2012,650,655,570,0.9787992926,495,-1,561,-1,-1,-1,-1,0.5591,0.8784,0.3174,-0.7415,0.4805,1
1122980,f,1990-06-01 00:00:00,73,state board,2007,56,state board,6480,2,MCA,computer application,71,6480,0,Maharashtra,2013,405,410,440,0.7040904121,465,-1,-1,-1,-1,-1,-1,-0.4463,-0.1206,-0.1437,0.9066,0.8637,0
1023416,m,1993-05-13 00:00:00,79,state board,2010,89.2,state board,14342,2,B.Tech/B.E.,information technology,71,14342,0,Andhra Pradesh,2014,370,505,330,0.5632678237,425,-1,-1,-1,-1,-1,-1,0.99,1.3779,1.8543,0.5262,0.2889,0
624540,m,1992-01-31 00:00:00,81,state board,2009,77,state board,8823,2,B.Tech/B.E.,computer science & engineering,67,8823,0,Tamil Nadu,2013,510,500,295,0.3084005829,355,-1,-1,-1,-1,-1,-1,1.4208,1.5444,1.0859,-1.1218,1.247,0
681125,m,1992-02-21 00:00:00,92.4,cbse,2009,83.4,cbse,6874,2,B.Tech/B.E.,computer engineering,71.46,6874,0,Uttarakhand,2013,765,715,635,0.2378028398,555,-1,315,-1,-1,-1,-1,1.8517,1.5444,0.7785,-2.2627,1.0554,1
975265,m,1989-02-03 00:00:00,73.8,icse,2007,71,cbse,8634,2,B.Tech/B.E.,other,58.3,8634,0,Maharashtra,2013,640,595,595,-1,515,-1,469,-1,-1,-1,-1,0.8463,0.2124,0.6248,-0.8682,1.247,0
332049,f,1990-05-04 00:00:00,86.2,cbse,2008,69.8,cbse,10932,2,B.Tech/B.E.,electronics and communication engineering,68.4,10932,0,Uttar Pradesh,2012,505,405,515,0.3760595867,-1,300,-1,-1,-1,393,-1,0.9737,0.5008,-0.3803,0.76733,0.8183,0
611964,f,1991-06-18 00:00:00,71,state board,2008,74.8,state board,64,2,B.Tech/B.E.,computer engineering,69.73,64,0,Uttar Pradesh,2013,555,545,680,0.9522455729,585,-1,-1,-1,-1,-1,-1,-1.8825,-2.7846,-0.1437,0.9066,-1.0524,1
334430,m,1989-09-09 00:00:00,79.8,0,2007,81,0,1622,2,B.Tech/B.E.,electronics and communication engineering,76.03,1622,0,Madhya Pradesh,2012,425,535,605,0.6944793277,-1,366,-1,-1,-1,-1,-1,1.4374,0.1498,-0.598,-1.58287,-0.7615,1
1068237,m,1993-06-27 00:00:00,81.83,state board,2010,89.1,state board,15456,2,B.Tech/B.E.,electronics and electrical engineering,65.4,15456,0,Andhra Pradesh,2014,465,510,450,-1,-1,-1,-1,-1,-1,-1,-1,0.8463,1.2114,0.3174,-1.6289,-0.2859,0
597889,m,1991-07-01 00:00:00,90.4,cbse,2009,79.8,cbse,47,1,B.Tech/B.E.,computer engineering,73.4,47,1,Delhi,2013,590,520,680,0.8626254747,524,-1,-1,-1,-1,-1,-1,-2.3134,0.2124,-1.2196,2.0475,-1.6273,1
336342,m,1992-12-14 00:00:00,89.33,secondary school education,2008,97,board of intermediate,8404,2,B.Tech/B.E.,electronics and communication engineering,79,8404,0,Andhra Pradesh,2012,515,555,655,0.124502074,-1,233,-1,-1,-1,-1,-1,0.8578,0.0328,-0.1988,-0.26087,-0.2875,1
245986,m,1989-02-15 00:00:00,69,0,2007,50,0,713,2,B.Tech/B.E.,electronics and instrumentation engineering,66,713,1,Tamil Nadu,2011,394,265,445,0.3760595867,155,300,-1,-1,-1,313,-1,0.0464,-1.9953,0.0914,0.8848,0.0284,0
1152368,m,1990-05-08 00:00:00,69.2,cbse,2008,64.4,cbse,13001,2,B.Tech/B.E.,electronics and communication engineering,67.8,13001,0,Madhya Pradesh,2012,490,360,310,0.4369626481,-1,-1,-1,-1,-1,324,-1,0.4155,1.3779,1.547,3.3152,0.6721,0
514471,m,1989-04-27 00:00:00,64,up board,2006,64,up board,2528,2,B.Tech/B.E.,electronics and communication engineering,65,2528,0,Uttar Pradesh,2012,500,435,605,0.05879280001,-1,200,-1,-1,-1,-1,-1,-1.4992,-2.0733,-1.2511,-0.2902,-2.0253,0
961359,f,1992-04-15 00:00:00,67,icse,2010,67,icse,3054,2,B.Tech/B.E.,electronics & telecommunications,72,3054,0,Orissa,2014,450,460,340,0.6493897148,455,356,-1,-1,-1,393,-1,-1.4517,0.2124,-0.6048,1.4136,-0.2859,0
1094270,m,1991-07-10 00:00:00,71.1,state board,2008,64.2,state board,4971,2,B.Tech/B.E.,electronics and communication engineering,74.3,4971,0,Uttar Pradesh,2014,535,445,545,0.9762925609,-1,484,-1,-1,-1,388,-1,-0.8772,-0.1206,0.6248,0.0192,-0.2859,0
